title,year,recommend,polaridad
Particula,2015.0,True,0.1363636363636363
Particulars,2014.0,False,0.1316666666666666
Party Hard,2015.0,True,0.2451684253246753
Party of Sin,2012.0,True,-0.005007215007215
Passing Pineview Forest,2014.0,False,0.25
Pathologic Classic HD,2015.0,True,0.0
Pay2Win: The Tricks Exposed,2015.0,True,0.5
Peggle Deluxe,2007.0,True,0.0404679232804233
Peggle Extreme,2007.0,False,-0.3
Peggle Extreme,2007.0,True,0.10107142857142858
Pendragon Rising,2015.0,True,-0.0073148148148148
Penguins Arena: Sedna's World,2008.0,True,0.22588541666666667
Pesadelo - Regressão,2016.0,False,0.0
PewDiePie: Legend of the Brofist,2015.0,True,0.3333333333333333
Phantom Breaker: Battle Grounds,2015.0,True,0.0282287157287157
Picross Touch,2016.0,True,0.24141666666666667
Pillars of Eternity,2015.0,False,-0.122404502774221
Pillars of Eternity,2015.0,True,0.019047619047619042
Pinball Arcade,2013.0,True,0.2977777777777777
Pink Hour,2015.0,True,0.2664814814814815
Pivvot,2014.0,True,0.14523809523809522
Pixel Dungeon,2015.0,False,0.0054133252903744
Pixel Galaxy,2015.0,True,0.4174999999999998
Pixel Hunter,2014.0,False,0.061
Pixel Piracy,2015.0,False,0.10588235294117647
Pixel Piracy,2015.0,True,0.06892094647776467
Pixel Puzzles 2: Anime,2015.0,True,-0.0611111111111111
Pixel Puzzles: Japan,2014.0,False,-0.1311507936507936
Pixel Puzzles: Japan,2014.0,True,0.1611363636363636
Pixel Star,2015.0,True,0.1966984126984127
Pixel Survivors,2016.0,True,0.09241071428571432
PixelJunk™ Monsters Ultimate,2013.0,True,0.0833333333333333
Plague Inc: Evolved,2016.0,True,0.03922821921417659
Planet Explorers,2016.0,False,0.06569264069264066
Planet Explorers,2016.0,True,0.2714099206349206
Planet of the Eyes,2015.0,False,0.03787555037555035
PlanetSide 2,2012.0,False,0.04894010593033793
PlanetSide 2,2012.0,True,0.20522952384926396
Planetary Annihilation: TITANS,2015.0,False,0.1
Planetary Annihilation: TITANS,2015.0,True,0.06924960760487076
Planetbase,2015.0,False,-0.10902777777777779
Planetbase,2015.0,True,0.05726171976171973
Plant Tycoon,2007.0,True,0.175
Plantera,2016.0,True,0.35
Platypus,2004.0,True,0.35
Platypus II,2007.0,True,-0.7142857142857143
"Please, Don’t Touch Anything",2015.0,True,0.0790151515151515
Poi,2017.0,True,0.2566666666666667
Poker Night 2,2013.0,False,0.00630843062661244
Poker Night 2,2013.0,True,0.1765973482556967
Poker Night at the Inventory,2010.0,False,-0.20618386243386244
Poker Night at the Inventory,2010.0,True,0.16128452618664013
Polandball: Can into Space!,2016.0,True,0.2
Polarity,2014.0,False,0.021851851851851834
Polarity,2014.0,True,0.7205147613157816
Poly Bridge,2016.0,True,-0.021157407407407434
Pongo,2015.0,True,0.24
Pony Island,2016.0,False,-0.0142857142857142
Pony Island,2016.0,True,0.042632727354949544
Pool Nation,2013.0,False,-0.26666666666666666
Pool Nation,2013.0,True,0.21562499999999998
Port Royale 3,2012.0,True,0.6666666666666666
Port of Call,2015.0,False,0.0
Port of Call,2015.0,True,0.14999999999999988
Portal,2007.0,True,0.16264244839832084
Portal 2,2011.0,False,-0.10499999999999998
Portal 2,2011.0,True,0.20890037165297187
Portal 2 - The Final Hours,2011.0,False,-0.053124999999999895
Portal 2 - The Final Hours,2011.0,True,0.5
Portal 2 Sixense Perceptual Pack,2013.0,False,-0.2875
Portal 2 Sixense Perceptual Pack,2013.0,True,-0.25474330357142855
Portal Knights,2017.0,True,0.25566666666666665
Portal Stories: Mel,2015.0,True,0.2700698842021156
Post Apocalyptic Mayhem,2011.0,True,0.0254656862745098
Potatoman Seeks the Troof,2014.0,True,-0.13333333333333333
Pound of Ground,2010.0,False,-0.26
Pox Nora,2014.0,True,0.4
Praetorians,2003.0,True,0.14292731233907705
Pregnancy,2015.0,True,0.024999999999999994
Pretty Girls Mahjong Solitaire,2015.0,True,-0.29375
Primal Carnage,2012.0,False,-0.20336805555555557
Primal Carnage,2012.0,True,0.4472334479246244
Primal Carnage: Extinction,2015.0,False,-0.022150856389986803
Primal Carnage: Extinction,2015.0,True,0.20062978258036598
Primal Fears,2013.0,False,0.0100461133069828
Prime World: Defenders,2013.0,True,0.9
Princess Edge - Dragonstone,2016.0,True,0.0793087468087467
Princess Remedy in a World of Hurt,2014.0,True,0.04416666666666663
Prison Architect,2015.0,False,-0.2935714285714286
Prison Architect,2015.0,True,0.2860114268996617
Pro Cycling Manager 2014,2014.0,True,0.037037037037037056
Pro Gamer Manager,2016.0,False,-0.0916666666666666
Probably Archery,2014.0,False,0.0284722222222222
Probably Archery,2014.0,True,0.0
Professional Farmer 2014,2013.0,True,0.0
Project Explore,2017.0,True,0.096412037037037
Project Highrise,2016.0,True,0.3125
Project Nimbus,2017.0,True,0.023452380952380926
Project Starship,2016.0,True,1.3877787807814457e-17
Project X,2017.0,True,0.23888888888888885
Project Zomboid,2013.0,True,0.07252482362730729
Prominence Poker,2016.0,True,0.3866666666666666
Prospekt,2016.0,False,0.045
Proteus,2013.0,False,-0.0631523569023569
Proteus,2013.0,True,0.3503392857142857
Protoshift,2016.0,True,0.0464705882352941
Psychonauts,2005.0,True,0.25343667328042324
Puddle,2012.0,True,0.0236111111111111
Punch Club,2016.0,True,0.24285714285714285
Puppy Dog: Jigsaw Puzzles,2016.0,True,0.0
Puzzle Agent 2,2011.0,True,0.0
Puzzle Pirates,2011.0,False,-0.3777777777777778
Puzzle Pirates,2011.0,True,0.15914021164021164
Pyramid Raid,2015.0,False,0.0
Pythagoria,2016.0,True,0.1602418745275887
Quadrilateral Cowboy,2016.0,True,0.3333333333333333
Quake III Arena,1999.0,True,0.21818181818181814
Quantum Conundrum,2012.0,True,0.3541666666666667
Quantum Rush Champions,2014.0,False,0.7
Quantum Rush Champions,2014.0,True,0.1946666666666666
Quintet,2013.0,False,0.0
Quintet,2013.0,True,0.05674603174603173
Quiplash,2015.0,True,0.0828571428571428
R.I.P.D.: The Game,2013.0,False,0.0199999999999999
RACE 07,2007.0,False,0.1710164835164835
RACE 07,2007.0,True,0.044791666666666646
RAGE,2011.0,False,-0.0999999999999999
RAGE,2011.0,True,0.002693497474747426
RC Cars,2003.0,True,0.0851851851851851
RIFT,2013.0,False,0.00644325912183055
RIFT,2013.0,True,0.19831512062867104
ROCKETSROCKETSROCKETS,2015.0,True,0.20721428571428566
RONIN,2015.0,False,0.10892857142857146
RONIN,2015.0,True,0.18
RPG MO,2015.0,True,0.1590909090909091
RPG Maker MV,2015.0,True,0.29500000000000004
RPG Maker VX Ace,2012.0,True,0.42687003968253967
RPG Tycoon,2016.0,True,0.2833333333333333
RUNNING WITH RIFLES,2015.0,False,0.08513095238095239
RUNNING WITH RIFLES,2015.0,True,0.026287202380952363
RUSH,2010.0,False,-0.2095238095238095
RUSH,2010.0,True,0.32875
RWBY: Grimm Eclipse,2016.0,False,0.0786791511638325
RWBY: Grimm Eclipse,2016.0,True,0.3025174280589174
Rabbit Hole 3D: Steam Edition,2014.0,False,-0.15
Rabbit Hole 3D: Steam Edition,2014.0,True,0.35
Rabi-Ribi,2016.0,True,0.1854166666666667
Racecraft,2016.0,False,0.0649954212454212
Racer 8,2014.0,True,0.0
Radiant Defense,2014.0,True,0.33
Rage Runner,2014.0,True,-0.4
Ragnarok Clicker,2016.0,False,-0.20999999999999994
Ragnarok Online 2,2013.0,False,-0.01777777777777777
Ragnarok Online 2,2013.0,True,0.05325520833333333
Rake,2015.0,True,0.053046875
Rampage Knights,2015.0,True,-0.18962962962962965
Random Access Murder,2016.0,True,0.0022727272727272
Real Boxing™,2014.0,True,-0.0279734848484848
Real Horror Stories Ultimate Edition,2014.0,False,0.03854166666666667
Real Horror Stories Ultimate Edition,2014.0,True,0.06666666666666667
Really Big Sky,2012.0,True,-0.07888888888888891
Realm of the Mad God,2012.0,False,-0.1020352900069881
Realm of the Mad God,2012.0,True,0.24599748522420253
Realms of the Haunting,1996.0,True,0.0135539064110492
Reassembly,2015.0,True,0.017127441077441075
Rebel Galaxy,2015.0,True,0.09166666666666667
Rebuild 3: Gangs of Deadsville,2015.0,True,0.04
Receiver,2013.0,False,0.060341117216117096
Receiver,2013.0,True,0.060491411609832645
Recettear: An Item Shop's Tale,2010.0,True,0.18272647369439968
Red Faction,2001.0,True,0.06825396825396828
Red Orchestra: Ostfront 41-45,2006.0,True,0.0833333333333333
Red Trigger,2016.0,True,0.0759502923976608
Reflex,2017.0,True,0.0943027210884353
Refunct,2015.0,True,0.3019742063492063
Regency Solitaire,2015.0,True,0.2123188405797101
Reign Of Kings,2015.0,False,-0.10083753147723733
Reign Of Kings,2015.0,True,0.01739697502623638
ReignMaker,2014.0,False,-0.1831724386724386
ReignMaker,2014.0,True,-0.05
Reigns,2016.0,True,0.3313665501165501
Relic Hunters Zero,2015.0,True,0.13472222222222222
Remember Me,2013.0,True,0.6571753010699946
Renegade Ops,2011.0,True,0.27946428571428567
Renowned Explorers: International Society,2015.0,True,0.1928461399711399
Replica,2016.0,True,0.0
Reprisal Universe,2014.0,True,0.0063725490196078
Republique,2015.0,True,0.45
Resident Evil / biohazard HD REMASTER,2015.0,True,-0.17617334054834055
Resident Evil 0 / biohazard 0 HD REMASTER,2016.0,True,-0.3714285714285714
Resident Evil 6 / Biohazard 6,2013.0,True,0.3625861266071109
Resident Evil Revelations / Biohazard Revelations,2013.0,False,-0.15000000000000002
Resident Evil Revelations / Biohazard Revelations,2013.0,True,0.0583333333333333
Resident Evil Revelations 2 / Biohazard Revelations 2,2015.0,False,0.24091209716209716
Resident Evil Revelations 2 / Biohazard Revelations 2,2015.0,True,-0.022716509680795385
Resilience: Wave Survival,2015.0,False,-0.1055555555555555
Retention,2015.0,False,0.125
Retro City Rampage™ DX,2014.0,True,-0.04924768518518521
Retro/Grade,2013.0,True,0.5
Return to Castle Wolfenstein,2001.0,True,0.0
Reus,2013.0,True,0.1350264120799835
Reveal The Deep,2015.0,False,0.0720430107526882
Reveal The Deep,2015.0,True,0.29317204301075267
Revenge of the Titans,2011.0,True,0.415
Revolution Ace,2014.0,False,0.25
Rexaura,2014.0,True,0.1398717948717948
Ricochet,2000.0,True,0.053104056437389774
Riders of Icarus,2016.0,False,-0.14984126984126986
Riders of Icarus,2016.0,True,0.2603132501714678
Ridge Racer™ Unbounded,2012.0,True,0.18454166666666666
RimWorld,2016.0,True,-0.05171539694782479
Ring Runner: Flight of the Sages,2013.0,True,0.27625
Rise of Flight United,2013.0,False,-0.3567708333333333
Rise of Flight United,2013.0,True,0.1680555555555555
Rise of Nations: Extended Edition,2014.0,True,0.1040806486960333
Rise of Venice,2013.0,False,-0.2290948275862069
Rise of the Triad,2013.0,True,0.04030291756854252
Risen 3 - Titan Lords,2014.0,False,-0.4
Rising World,2014.0,False,0.0
Rising World,2014.0,True,1.578282828282318e-05
Risk of Rain,2013.0,False,0.019999999999999997
Risk of Rain,2013.0,True,0.2366385685994215
Rivalry,2016.0,True,0.0
Rivals of Aether,2017.0,True,0.03290854978354976
Road Not Taken,2014.0,True,0.0
Road Redemption,2017.0,False,0.0
Road Redemption,2017.0,True,0.2170562898648738
Robocraft,2017.0,False,-0.024543854879629852
Robocraft,2017.0,True,0.34861187718709274
Robot Roller-Derby Disco Dodgeball,2015.0,False,-0.4
Robot Roller-Derby Disco Dodgeball,2015.0,True,0.14419913419913416
Robotex,2014.0,True,1.0
Rochard,2011.0,True,0.25515151515151513
Rock Paper Scissors Champion,2016.0,True,0.0
Rock of Ages,2011.0,True,0.04149305555555556
Rocketbirds: Hardboiled Chicken,2012.0,False,-0.03833333333333336
Rocketbirds: Hardboiled Chicken,2012.0,True,-0.06205357142857142
Rodina,2014.0,True,0.21259546813894634
Rogue Harvest,2015.0,True,0.1344242424242424
Rogue Legacy,2013.0,True,0.1300845708468453
Rogue Shooter: The FPS Roguelike,2014.0,True,0.5
Rogue Trooper,2006.0,True,0.118095238095238
Roguelands,2015.0,False,0.0803492063492063
Roguelands,2015.0,True,0.2820833333333333
Roogoo,2009.0,True,0.26999999999999996
Rooms: The Main Building,2014.0,False,-0.2166666666666666
Rooster Teeth vs. Zombiens,2014.0,True,0.5832
Royal Quest,2014.0,False,0.0
Royal Quest,2014.0,True,0.24032921810699584
Rubber Ducky and the Rainbow Gun,2015.0,True,0.0
Rugby Union Team Manager 2015,2014.0,True,0.0366666666666666
Runeous: Part One,2016.0,True,0.5000000000000001
Runers,2014.0,True,0.5
Runestone Keeper,2015.0,True,0.0141666666666667
Rust,2013.0,False,-0.04606792023274805
Rust,2013.0,True,0.18768778093105126
Rustbucket Rumble,2015.0,False,0.65
Rusty Lake Hotel,2016.0,True,-0.875
Ruzh Delta Z,2015.0,True,-0.0444444444444444
Ryse: Son of Rome,2014.0,False,0.1958333333333333
Ryse: Son of Rome,2014.0,True,0.2837220893141945
S.T.A.L.K.E.R.: Call of Pripyat,2010.0,True,0.28554994388327715
S.T.A.L.K.E.R.: Clear Sky,2008.0,False,0.1222222222222222
S.T.A.L.K.E.R.: Clear Sky,2008.0,True,0.08486703772418056
S.T.A.L.K.E.R.: Shadow of Chernobyl,2007.0,False,-0.4333333333333333
S.T.A.L.K.E.R.: Shadow of Chernobyl,2007.0,True,0.13085491686343956
SAMOLIOTIK,2016.0,False,0.0
SAMOLIOTIK,2016.0,True,-0.4
SAMURAI WARRIORS 4-II,2015.0,True,0.13698912198912194
SC2VN - The eSports Visual Novel,2015.0,True,0.08257891414141412
SENRAN KAGURA SHINOVI VERSUS,2016.0,False,0.1
SENRAN KAGURA SHINOVI VERSUS,2016.0,True,0.2321428571428571
SHOWTIME 2073,2016.0,True,0.0357142857142857
SNOW,2013.0,False,-0.1524309024309024
SNOW,2013.0,True,0.10989231972056221
SOMA,2015.0,True,-0.025947406394774795
STAR WARS™ Galactic Battlegrounds Saga,2001.0,False,-0.16
STAR WARS™ Galactic Battlegrounds Saga,2001.0,True,0.3
STAR WARS™ Jedi Knight: Dark Forces II,1997.0,True,0.228641975308642
STAR WARS™ Starfighter™,2002.0,False,0.0
STAR WARS™ Starfighter™,2002.0,True,-0.0094444444444444
STAR WARS™: Rogue Squadron 3D,1998.0,True,1.0
STAR WARS™: TIE Fighter Special Edition,1994.0,True,-0.15
STAR WARS™: The Clone Wars - Republic Heroes™,2009.0,True,-0.1351851851851851
STAR WARS™: The Force Unleashed™ II,2010.0,False,-0.46171957671957675
STAR WARS™: The Force Unleashed™ II,2010.0,True,0.030405133928571415
STARWHAL,2014.0,True,0.29190476190476194
STEINS;GATE,2016.0,True,0.1318518518518518
SUPER DISTRO,2015.0,False,-0.20168269230769226
SUPERHOT,2016.0,False,0.1390013227513227
SUPERHOT,2016.0,True,0.2166759193384504
SWORDY,2016.0,True,0.0760877407616537
Sacred 2 Gold,2012.0,True,-0.0515873015873015
Sacred 3,2014.0,False,-0.049999999999999996
Sacred 3,2014.0,True,0.0083333333333333
Sacred Citadel,2013.0,True,0.1511111111111111
Sacrifice,2000.0,True,0.2157142857142857
Safecracker: The Ultimate Puzzle Adventure,2006.0,True,-0.3238095238095238
Saint Seiya: Soldiers' Soul,2015.0,True,0.0443950786056049
Saints Row 2,2009.0,False,0.11666666666666674
Saints Row 2,2009.0,True,0.07400049685703686
Saints Row IV,2013.0,False,-0.02358137464387464
Saints Row IV,2013.0,True,0.14180836244528877
Saints Row: Gat out of Hell,2015.0,False,-0.16753703703703704
Saints Row: Gat out of Hell,2015.0,True,0.11727409678798567
Saints Row: The Third,2011.0,False,-0.04378306878306884
Saints Row: The Third,2011.0,True,0.3167273545938954
Salt,2014.0,True,-0.009001523168189779
Salt and Sanctuary,2016.0,False,0.0303009259259259
Salt and Sanctuary,2016.0,True,0.38437499999999997
Samudai,2015.0,True,0.2333333333333333
Sanctum,2011.0,True,0.1069341555880017
Sanctum 2,2013.0,False,-0.21504201680672266
Sanctum 2,2013.0,True,0.12095770999952844
Sang-Froid - Tales of Werewolves,2013.0,False,-0.4166666666666667
Sang-Froid - Tales of Werewolves,2013.0,True,0.2642857142857143
Satellite Reign,2015.0,True,0.2784090909090909
Saturday Morning RPG,2014.0,True,0.23055555555555549
Savage Lands,2015.0,False,-0.27568181818181814
Savage Lands,2015.0,True,0.11728036983592534
Savage Resurrection,2016.0,True,0.1671522556390977
Savant - Ascent,2013.0,False,0.0
Savant - Ascent,2013.0,True,0.06466291061879295
Save the Furries,2012.0,True,0.0
Scania Truck Driving Simulator,2012.0,True,0.0
Scott in Space,2015.0,True,0.3516666666666667
Scourge: Outbreak,2014.0,True,0.5
Scrap Mechanic,2016.0,False,-0.23931286549707603
Scrap Mechanic,2016.0,True,0.1868446373473547
Scraps: Modular Vehicle Combat,2015.0,False,-0.0789583333333333
Screencheat,2014.0,True,0.17620089786756452
Scribblenauts Unlimited,2012.0,False,0.007291666666666648
Scribblenauts Unlimited,2012.0,True,0.03593578118788645
Season of 12 Colors,2016.0,True,-0.039666666666666676
Secret Files: Tunguska,2009.0,True,-0.4
Secret Ponchos,2015.0,False,0.0
Secret Ponchos,2015.0,True,-0.10182740970784447
Secrets of Grindea,2015.0,True,0.17338119369369367
Seduce Me the Otome,2015.0,True,0.2055239898989899
Sepia Tears,2016.0,True,-0.026515151515151502
Septerra Core,1999.0,False,0.0249999999999999
Serena,2014.0,True,0.09146211075558901
Serious Sam 2,2005.0,False,-0.020601851851851833
Serious Sam 2,2005.0,True,-0.001955555555555554
Serious Sam Classic: The First Encounter,2001.0,True,0.0674479166666666
Serious Sam Classic: The Second Encounter,2002.0,True,0.0
Serious Sam Classics: Revolution,2014.0,True,0.01805555555555555
Serious Sam Double D XXL,2011.0,True,0.11354166666666665
Serious Sam HD: The First Encounter,2009.0,True,0.10039682539682537
Serious Sam: The Random Encounter,2011.0,False,-0.0035714285714285
Serious Sam: The Random Encounter,2011.0,True,-0.02
Settled,2016.0,True,0.1008333333333333
Shadow Harvest: Phantom Ops,2011.0,False,-0.1277777777777777
Shadow Warrior,2013.0,True,0.11605526098451444
Shadow Warrior Classic Redux,1997.0,True,0.5125
Shadowgrounds,2006.0,True,0.6
Shadowrun Chronicles - Boston Lockdown,2015.0,True,0.255
Shadowrun Returns,2013.0,True,0.29438011063011066
Shadowrun: Dragonfall - Director's Cut,2014.0,True,0.0991228070175438
Shadowrun: Hong Kong - Extended Edition,2015.0,True,0.4285714285714285
Shank,2010.0,True,0.0149122807017543
Shank 2,2012.0,True,0.075
Shantae and the Pirate's Curse,2015.0,True,-0.042057050092764406
Shark Attack Deathmatch 2,2015.0,True,0.1280273344732592
ShellShock Live,2015.0,False,0.3
ShellShock Live,2015.0,True,0.1473529411764705
Shelter,2013.0,True,0.05907262731481482
Shelter 2,2015.0,False,-0.05
Shelter 2,2015.0,True,0.1277777777777778
Shelter 2 Soundtrack,2015.0,True,0.0
Sherlock Holmes: Crimes and Punishments,2014.0,False,-0.0833333333333333
Sherlock Holmes: Crimes and Punishments,2014.0,True,0.35
Shift 2 Unleashed,2011.0,False,-0.2703125
Shift 2 Unleashed,2011.0,True,0.025198412698412703
Ship Simulator Extremes,2010.0,False,-1.0
Ship Simulator Extremes,2010.0,True,-0.0652777777777778
Shmadow,2015.0,True,0.0132560790273556
ShootMania Storm,2013.0,False,0.0
Shop Heroes,2016.0,False,0.7000000000000001
Shoppe Keep,2016.0,True,0.12632443482443478
Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,2015.0,False,0.033333333333333326
Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,2015.0,True,0.21730149342210747
Showtime!,2013.0,True,0.45
Shroud of the Avatar: Forsaken Virtues,2014.0,False,-0.0888888888888888
Shroud of the Avatar: Forsaken Virtues,2014.0,True,0.0529545454545454
Sid Meier's Civilization IV: Colonization,2008.0,True,-0.002405548996458
Sid Meier's Pirates!,2005.0,True,-0.10273148148148148
Sid Meier's Railroads!,2006.0,True,0.2
Siege Wars,2015.0,True,-0.5
Sigils of Elohim,2014.0,True,0.1111111111111111
Signs of Life,2014.0,True,0.21875
SimplePlanes,2015.0,False,-0.4
SimplePlanes,2015.0,True,0.12822506368802664
Simply Chess,2015.0,True,0.05677655677655676
"Sir, You Are Being Hunted",2013.0,False,0.16666666666666666
"Sir, You Are Being Hunted",2013.0,True,0.46089676006863506
Sirius Online,2015.0,False,-0.1231379731379731
Sirius Online,2015.0,True,0.1083333333333333
Skara - The Blade Remains,2017.0,False,-0.1100574712643678
Skullgirls,2013.0,False,-0.04583333333333333
Skullgirls,2013.0,True,0.11239508270442614
Skulls of the Shogun,2013.0,True,0.013888888888888881
Sky Gamblers: Storm Raiders,2015.0,True,0.4
Sky Rogue,2017.0,True,-0.4
Sky Valley,2016.0,False,-0.0233333333333333
Skyborn,2014.0,True,0.7
Skyscraper Simulator,2010.0,True,-0.0038461538461538
Slain: Back from Hell,2016.0,False,0.07662765475265475
Slash or Die,2016.0,False,-0.1566666666666666
Sleeping Dogs: Definitive Edition,2014.0,False,-0.017587809917355396
Sleeping Dogs: Definitive Edition,2014.0,True,0.1584722222222222
Slender: The Arrival,2013.0,False,-0.1025
Slender: The Arrival,2013.0,True,0.11601851851851852
Slime Rancher,2017.0,True,0.272782667053877
Smooth Operators,2013.0,True,-0.5047619047619047
SnakEscape,2016.0,True,0.04375
Sneaky Sneaky,2014.0,True,0.0
Sniper Art of Victory,2008.0,False,0.0
Sniper Art of Victory,2008.0,True,-0.00032051282051281927
Sniper Elite,2005.0,False,0.0
Sniper Elite,2005.0,True,0.9722355769230769
Sniper Elite 3,2014.0,False,-0.033252357761286294
Sniper Elite 3,2014.0,True,0.8451950792659197
Sniper Elite V2,2012.0,False,0.026845238095238085
Sniper Elite V2,2012.0,True,0.4594085640439807
Sniper Elite: Nazi Zombie Army,2013.0,False,0.13675384800384802
Sniper Elite: Nazi Zombie Army,2013.0,True,0.13153920153920154
Sniper Elite: Nazi Zombie Army 2,2013.0,False,-0.0361111111111111
Sniper Elite: Nazi Zombie Army 2,2013.0,True,0.015865384615384566
Sniper: Ghost Warrior,2010.0,False,-0.6066666666666666
Sniper: Ghost Warrior,2010.0,True,0.005414885532440391
Snooker Nation Championship,2016.0,True,0.1437254901960784
Soccer Manager 2016,2015.0,True,0.8
Soccer Rage,2015.0,True,0.0
Software Inc.,2015.0,True,0.1459821428571428
Sol 0: Mars Colonization,2016.0,True,0.112
Sol Survivor,2010.0,True,0.031944444444444456
SolForge,2016.0,True,0.3666666666666667
Solar 2,2011.0,True,0.2856006944444444
Soldier Front 2,2013.0,False,-0.00564814814814817
Soldier Front 2,2013.0,True,0.23410917875203585
Sonic Adventure DX,2011.0,False,-0.1755654761904761
Sonic Adventure DX,2011.0,True,0.2
Sonic CD,2012.0,False,0.0
Sonic CD,2012.0,True,0.15884986225895315
Sonic Lost World,2015.0,False,0.0956896551724138
Sonic Lost World,2015.0,True,0.11669973544973539
Sophie's Curse,2016.0,True,-0.3492063492063492
Sora,2016.0,True,0.090079365079365
Soul Gambler,2013.0,False,-0.09375
Soul Gambler,2013.0,True,0.0
Soundodger+,2013.0,True,0.0875
South Park™: The Stick of Truth™,2014.0,False,0.016286375661375665
South Park™: The Stick of Truth™,2014.0,True,0.08594877574756003
Space Beast Terror Fright,2015.0,True,0.0
Space Farmers,2014.0,True,0.125
Space Hack,2005.0,False,0.1170833333333333
Space Hole,2016.0,True,0.478
Space Hulk,2013.0,True,0.0027777777777777957
Space Hulk Ascension,2014.0,True,0.19999999999999993
Space Pirates and Zombies,2011.0,False,-0.0925
Space Pirates and Zombies,2011.0,True,0.2153434343434343
Space Run,2014.0,True,0.1999999999999999
Space Trader: Merchant Marine,2008.0,False,-0.2954613095238095
SpaceChem,2011.0,False,-0.2
SpaceChem,2011.0,True,0.1891459235209235
SpaceCorn,2012.0,False,-0.0621626984126984
Spacebase DF-9,2014.0,False,-0.20901143790849672
Spacebase DF-9,2014.0,True,0.3711955868205868
Sparkle 2 Evo,2011.0,False,-0.6999999999999998
Sparkle 2 Evo,2011.0,True,0.2388020833333333
Sparky's Hunt,2016.0,True,-0.0620798319327731
Spartans Vs Zombies Defense,2015.0,True,0.0499999999999999
Spate,2014.0,False,-0.78125
Spec Ops: The Line,2012.0,False,-0.0188985088985089
Spec Ops: The Line,2012.0,True,0.11745806723534817
Speed Kills,2014.0,True,-0.1916666666666666
SpeedRunners,2016.0,False,-0.31785714285714284
SpeedRunners,2016.0,True,0.17366166271198738
Spellsworn,2015.0,False,-0.033
Spellweaver,2016.0,True,0.0
Spelunky,2013.0,False,-0.0450396825396825
Spelunky,2013.0,True,0.3661810256226157
Sphere III: Enchanted World,2015.0,True,0.1581446608946609
Spiral Knights,2011.0,False,-0.049838974157155984
Spiral Knights,2011.0,True,0.3476734540215262
Spirited Heart Deluxe,2011.0,True,0.1
Spirits,2012.0,True,0.5
Splice,2012.0,True,0.0
Spoiler Alert,2014.0,False,-1.0
Spoiler Alert,2014.0,True,-0.04166666666666665
Spooky Cats,2015.0,True,0.0
Spooky's Jump Scare Mansion,2015.0,False,0.1662667410714285
Spooky's Jump Scare Mansion,2015.0,True,0.037755828951141435
Spy Chameleon - RGB Agent,2014.0,True,0.34543209876543207
Squad,2015.0,False,-0.08608796296296295
Squad,2015.0,True,0.03097591623918754
Square's Route,2016.0,True,0.0914862914862914
Squirbs,2016.0,True,-0.0548760330578512
Squirt's Adventure,2014.0,True,0.0
Squishy the Suicidal Pig,2014.0,False,0.06875
Squishy the Suicidal Pig,2014.0,True,0.19578256302521008
Star Conflict,2013.0,False,-0.056067821067821065
Star Conflict,2013.0,True,0.2935423208070758
Star Horizon,2015.0,True,0.3499999999999999
Star Trek Online,2010.0,False,-0.021806328592042873
Star Trek Online,2010.0,True,0.0632680898397518
Star Wolves 2,2010.0,True,0.0846464646464646
StarDrive,2013.0,False,4.9193231011273644e-06
StarDrive,2013.0,True,0.0371428571428571
StarMade,2014.0,False,-0.106547619047619
StarMade,2014.0,True,0.1631018518518518
Starbound,2016.0,False,-0.032766332489126325
Starbound,2016.0,True,0.2680506995374592
Stardew Valley,2016.0,False,0.0666666666666666
Stardew Valley,2016.0,True,0.17538260153961027
Stardust Vanguards,2015.0,True,-0.075
Starpoint Gemini 2,2014.0,False,-0.027165032679738597
Starpoint Gemini 2,2014.0,True,-0.03958333333333333
Starseed Pilgrim,2013.0,False,-1.0
Starward Rogue,2016.0,True,0.24375
State of Anarchy,2016.0,True,-0.2833333333333333
State of Decay,2013.0,False,-0.48721036899608317
State of Decay,2013.0,True,0.30666435448049856
SteamWorld Dig,2013.0,True,0.22859347442680775
Steel Ocean,2015.0,False,-0.08382936507936516
Steel Ocean,2015.0,True,0.13860365079365075
Steel Rain,2015.0,True,0.375
Steel Storm: Burning Retribution,2011.0,False,0.0
Stellar 2D,2015.0,False,0.0
Stellaris,2016.0,False,-0.18554524179524182
Stellaris,2016.0,True,0.23882591942102857
Steve Chong Finds Out That Suicide is a Bad Idea,2014.0,True,0.725
Stigmat,2015.0,False,0.0454545454545454
Stigmat,2015.0,True,0.0
Stock Car Extreme,2015.0,True,0.0
Stonehearth,2015.0,False,0.031060606060606
Stonehearth,2015.0,True,0.18241496598639453
Stop Online - Battle of Words,2016.0,False,-0.0742857142857142
Stranded Deep,2015.0,False,-0.09961080586080584
Stranded Deep,2015.0,True,0.2105383558154884
Stray Cat Crossing,2015.0,True,0.3775
Street Fighter V,2016.0,False,-0.07440517184835367
Street Fighter V,2016.0,True,0.0
Street Fighter X Tekken,2012.0,True,-0.0666666666666666
Street Legal Racing: Redline v2.3.1,2016.0,True,0.05
Strike Suit Infinity,2013.0,True,-0.08125000000000002
Strike Suit Zero,2013.0,False,0.5
Strike Suit Zero,2013.0,True,0.29916666666666664
